ID,ORDERID,PRODUCTID,QTY,UNITPRICE,PRICE
15506,2105,5,1,1250,1250
15507,2105,1,1,1875,1875
15508,2106,3,1,7500,7500
15509,2106,4,1,5625,5625
15510,2107,3,3,7500,22500
15511,2107,2,2,9375,18750
15512,2107,4,3,5625,16875
15513,2108,3,2,7500,15000
15514,2108,1,1,1875,1875
15515,2109,3,3,7500,22500
15516,2109,2,2,9375,18750
15517,2109,4,2,5625,11250
15518,2109,5,1,1250,1250
15519,2109,1,1,1875,1875
15520,2110,2,2,9375,18750
15521,2110,4,2,5625,11250
15522,2110,1,1,1875,1875
15523,2111,4,1,5625,5625
15524,2112,3,1,7500,7500
15525,2112,2,2,9375,18750
15526,2112,4,2,5625,11250
15527,2112,5,1,1250,1250
15528,2113,3,2,7500,15000
15529,2114,3,3,7500,22500
15530,2114,2,2,9375,18750
15531,2114,4,1,5625,5625
15532,2114,1,2,1875,3750
15533,2115,3,4,7500,30000
15534,2115,2,2,9375,18750
15535,2115,4,1,5625,5625
15536,2115,1,2,1875,3750
15537,2115,1,1,1875,1875
15538,2116,3,1,7500,7500
15539,2116,2,2,9375,18750
15540,2116,5,1,1250,1250
15541,2117,3,3,7500,22500
15542,2117,4,2,5625,11250
15543,2117,5,1,1250,1250
15544,2118,3,1,7500,7500
15545,2119,2,2,9375,18750
15546,2119,4,1,5625,5625
15547,2119,1,1,1875,1875
15548,2119,1,1,1875,1875
15549,2120,2,1,9375,9375
15550,2120,4,1,5625,5625
15551,2121,3,1,7500,7500
15552,2121,2,1,9375,9375
15553,2121,4,3,5625,16875
15554,2121,1,2,1875,3750
15555,2122,4,1,5625,5625
15556,2123,3,2,7500,15000
15557,2123,2,2,9375,18750
15558,2123,5,1,1250,1250
15559,2124,2,2,9375,18750
15560,2125,4,2,5625,11250
15561,2126,2,1,9375,9375
15562,2126,4,1,5625,5625
15563,2127,3,2,7500,15000
15564,2127,4,1,5625,5625
15565,2128,3,2,7500,15000
15566,2128,2,2,9375,18750
15567,2128,4,3,5625,16875
15568,2128,5,1,1250,1250
15569,2128,1,1,1875,1875
15570,2129,3,2,7500,15000
15571,2129,2,3,9375,28125
15572,2129,4,1,5625,5625
15573,2129,1,1,1875,1875
15574,2129,1,1,1875,1875
15575,2130,3,1,7500,7500
15576,2130,4,1,5625,5625
15577,2131,2,2,9375,18750
15578,2132,2,1,9375,9375
15579,2132,4,2,5625,11250
15580,2133,3,1,7500,7500
15581,2133,2,1,9375,9375
15582,2134,3,2,7500,15000
15583,2134,4,2,5625,11250
15584,2134,5,2,1250,2500
15585,2135,3,2,7500,15000
15586,2135,2,1,9375,9375
15587,2135,4,2,5625,11250
15588,2136,2,1,9375,9375
15589,2136,4,1,5625,5625
15590,2136,1,1,1875,1875
15591,2137,3,1,7500,7500
15592,2138,4,1,5625,5625
15593,2139,3,1,7500,7500
15594,2139,4,2,5625,11250
15595,2140,2,2,9375,18750
15596,2140,4,1,5625,5625
15597,2141,3,1,7500,7500
15598,2142,2,1,9375,9375
15599,2142,4,2,5625,11250
15600,2143,3,1,7500,7500
15601,2143,2,2,9375,18750
15602,2143,4,2,5625,11250
15603,2143,5,2,1250,2500
15604,2144,4,1,5625,5625
15605,2145,3,1,7500,7500
15606,2146,3,1,7500,7500
15607,2146,4,1,5625,5625
15608,2147,3,1,7500,7500
15609,2148,3,3,7500,22500
15610,2148,2,1,9375,9375
15611,2148,4,2,5625,11250
15612,2148,5,1,1250,1250
15613,2149,3,1,7500,7500
15614,2149,2,1,9375,9375
15615,2149,4,3,5625,16875
15616,2149,1,1,1875,1875
15617,2150,3,3,7500,22500
15618,2150,4,2,5625,11250
15619,2150,1,2,1875,3750
15620,2151,3,1,7500,7500
15621,2151,2,3,9375,28125
15622,2151,4,1,5625,5625
15623,2151,1,1,1875,1875
15624,2152,3,3,7500,22500
15625,2152,2,2,9375,18750
15626,2152,4,1,5625,5625
15627,2153,3,2,7500,15000
15628,2153,4,1,5625,5625
15629,2154,3,2,7500,15000
15630,2154,2,2,9375,18750
15631,2154,4,1,5625,5625
15632,2155,3,1,7500,7500
15633,2155,2,3,9375,28125
15634,2155,4,2,5625,11250
15635,2156,2,2,9375,18750
15636,2157,2,2,9375,18750
15637,2157,4,1,5625,5625
15638,2158,3,1,7500,7500
15639,2158,2,1,9375,9375
15640,2158,4,3,5625,16875
15641,2158,1,1,1875,1875
15642,2158,1,1,1875,1875
15643,2159,3,1,7500,7500
15644,2159,2,3,9375,28125
15645,2159,4,2,5625,11250
15646,2159,5,1,1250,1250
15647,2160,2,2,9375,18750
15648,2160,5,1,1250,1250
15649,2161,4,2,5625,11250
15650,2162,3,2,7500,15000
15651,2162,4,1,5625,5625
15652,2162,1,1,1875,1875
15653,2163,3,2,7500,15000
15654,2163,2,1,9375,9375
15655,2163,4,3,5625,16875
15656,2163,1,1,1875,1875
15657,2164,3,1,7500,7500
15658,2164,2,2,9375,18750
15659,2164,4,1,5625,5625
15660,2164,5,2,1250,2500
15661,2165,3,1,7500,7500
15662,2165,2,1,9375,9375
15663,2166,3,1,7500,7500
15664,2166,2,2,9375,18750
15665,2166,4,3,5625,16875
15666,2166,5,1,1250,1250
15667,2166,1,2,1875,3750
15668,2166,1,1,1875,1875
15669,2167,3,2,7500,15000
15670,2167,2,1,9375,9375
15671,2167,4,1,5625,5625
15672,2167,5,1,1250,1250
15673,2167,1,1,1875,1875
15674,2167,1,1,1875,1875
15675,2168,4,1,5625,5625
15676,2169,2,1,9375,9375
15677,2170,3,1,7500,7500
15678,2171,2,1,9375,9375
15679,2172,2,1,9375,9375
15680,2173,3,2,7500,15000
15681,2173,2,2,9375,18750
15682,2173,5,2,1250,2500
15683,2174,3,1,7500,7500
15684,2174,2,2,9375,18750
15685,2175,3,1,7500,7500
15686,2175,2,2,9375,18750
15687,2175,1,1,1875,1875
15688,2176,3,3,7500,22500
15689,2176,2,3,9375,28125
15690,2176,4,2,5625,11250
15691,2177,2,1,9375,9375
15692,2177,4,3,5625,16875
15693,2178,3,3,7500,22500
15694,2179,3,2,7500,15000
15695,2180,3,2,7500,15000
15696,2180,2,2,9375,18750
15697,2180,4,2,5625,11250
15698,2181,3,2,7500,15000
15699,2181,2,1,9375,9375
15700,2181,4,1,5625,5625
15701,2182,3,2,7500,15000
15702,2182,2,1,9375,9375
15703,2182,4,2,5625,11250
15704,2182,1,1,1875,1875
15705,2183,3,3,7500,22500
15706,2183,2,3,9375,28125
15707,2183,5,1,1250,1250
15708,2183,1,1,1875,1875
15709,2184,3,1,7500,7500
15710,2185,3,3,7500,22500
15711,2185,2,1,9375,9375
15712,2185,4,2,5625,11250
15713,2186,3,2,7500,15000
15714,2186,2,1,9375,9375
15715,2186,4,2,5625,11250
15716,2186,5,1,1250,1250
15717,2186,1,2,1875,3750
15718,2186,1,1,1875,1875
15719,2187,3,2,7500,15000
15720,2187,4,1,5625,5625
15721,2188,3,2,7500,15000
15722,2188,4,1,5625,5625
15723,2189,2,3,9375,28125
15724,2189,4,1,5625,5625
15725,2189,1,1,1875,1875
15726,2190,2,3,9375,28125
15727,2190,4,1,5625,5625
15728,2190,1,1,1875,1875
15729,2190,1,1,1875,1875
15730,2191,3,2,7500,15000
15731,2191,2,3,9375,28125
15732,2191,4,2,5625,11250
15733,2191,5,1,1250,1250
15734,2191,1,2,1875,3750
15735,2192,3,2,7500,15000
15736,2192,2,1,9375,9375
15737,2192,4,1,5625,5625
15738,2192,1,1,1875,1875
15739,2193,3,1,7500,7500
15740,2193,2,1,9375,9375
15741,2194,2,1,9375,9375
15742,2194,4,2,5625,11250
15743,2194,1,1,1875,1875
15744,2195,3,2,7500,15000
15745,2195,2,1,9375,9375
15746,2195,4,2,5625,11250
15747,2195,5,1,1250,1250
15748,2196,3,2,7500,15000
15749,2196,2,1,9375,9375
15750,2196,4,2,5625,11250
15751,2196,5,1,1250,1250
15752,2196,1,1,1875,1875
15753,2197,4,1,5625,5625
15754,2198,3,3,7500,22500
15755,2198,2,2,9375,18750
15756,2198,4,2,5625,11250
15757,2199,2,2,9375,18750
15758,2199,4,1,5625,5625
15759,2199,5,1,1250,1250
15760,2200,3,2,7500,15000
15761,2200,2,3,9375,28125
15762,2200,4,2,5625,11250
15763,2200,5,1,1250,1250
15764,2200,1,1,1875,1875
15765,2200,1,1,1875,1875
15766,2201,2,2,9375,18750
15767,2201,4,1,5625,5625
15768,2201,5,1,1250,1250
15769,2201,1,3,1875,5625
15770,2202,3,1,7500,7500
15771,2202,4,1,5625,5625
15772,2202,5,1,1250,1250
15773,2202,1,1,1875,1875
15774,2203,3,1,7500,7500
15775,2204,3,2,7500,15000
15776,2204,2,3,9375,28125
15777,2204,4,3,5625,16875
15778,2204,5,1,1250,1250
15779,2205,4,1,5625,5625
15780,2206,2,1,9375,9375
15781,2207,4,2,5625,11250
15782,2208,3,2,7500,15000
15783,2208,4,2,5625,11250
15784,2209,3,3,7500,22500
15785,2209,2,1,9375,9375
15786,2209,4,1,5625,5625
15787,2209,1,1,1875,1875
15788,2210,3,1,7500,7500
15789,2211,3,2,7500,15000
15790,2211,2,2,9375,18750
15791,2211,4,1,5625,5625
15792,2211,5,1,1250,1250
15793,2212,3,1,7500,7500
15794,2212,2,2,9375,18750
15795,2212,5,1,1250,1250
15796,2213,2,1,9375,9375
15797,2213,4,1,5625,5625
15798,2214,4,1,5625,5625
15799,2215,3,2,7500,15000
15800,2215,5,1,1250,1250
15801,2216,3,2,7500,15000
15802,2216,2,3,9375,28125
15803,2216,4,2,5625,11250
15804,2216,1,1,1875,1875
15805,2217,3,1,7500,7500
15806,2217,4,1,5625,5625
15807,2218,3,2,7500,15000
15808,2218,4,3,5625,16875
15809,2219,2,1,9375,9375
15810,2220,2,1,9375,9375
15811,2221,3,3,7500,22500
15812,2221,2,1,9375,9375
15813,2221,4,2,5625,11250
15814,2222,2,1,9375,9375
15815,2223,2,1,9375,9375
15816,2223,4,1,5625,5625
15817,2224,2,1,9375,9375
15818,2225,2,1,9375,9375
15819,2226,3,2,7500,15000
15820,2226,2,1,9375,9375
15821,2227,3,2,7500,15000
15822,2227,1,1,1875,1875
15823,2228,3,2,7500,15000
15824,2229,3,1,7500,7500
15825,2229,2,2,9375,18750
15826,2229,4,3,5625,16875
15827,2230,3,1,7500,7500
15828,2230,2,1,9375,9375
15829,2231,3,2,7500,15000
15830,2231,4,1,5625,5625
15831,2232,3,2,7500,15000
15832,2232,2,2,9375,18750
15833,2232,4,3,5625,16875
15834,2232,5,2,1250,2500
15835,2232,1,1,1875,1875
15836,2232,1,1,1875,1875
15837,2233,3,1,7500,7500
15838,2233,2,1,9375,9375
15839,2234,2,2,9375,18750
15840,2234,4,2,5625,11250
15841,2234,5,1,1250,1250
15842,2234,1,1,1875,1875
15843,2235,3,2,7500,15000
15844,2236,3,2,7500,15000
15845,2236,2,3,9375,28125
15846,2236,4,1,5625,5625
15847,2236,1,1,1875,1875
15848,2237,3,1,7500,7500
15849,2238,4,1,5625,5625
15850,2239,3,1,7500,7500
15851,2239,2,1,9375,9375
15852,2239,4,2,5625,11250
15853,2240,2,2,9375,18750
15854,2240,4,3,5625,16875
15855,2240,1,1,1875,1875
15856,2241,2,1,9375,9375
15857,2241,4,2,5625,11250
15858,2241,1,1,1875,1875
15859,2242,2,1,9375,9375
15860,2242,4,1,5625,5625
15861,2243,3,1,7500,7500
15862,2243,2,2,9375,18750
15863,2243,4,1,5625,5625
15864,2243,5,1,1250,1250
15865,2243,1,1,1875,1875
15866,2244,2,1,9375,9375
15867,2244,4,1,5625,5625
15868,2245,3,1,7500,7500
15869,2245,2,1,9375,9375
15870,2246,3,1,7500,7500
15871,2247,2,3,9375,28125
15872,2247,4,1,5625,5625
15873,2247,1,1,1875,1875
15874,2248,4,1,5625,5625
15875,2249,3,2,7500,15000
15876,2249,2,2,9375,18750
15877,2249,4,2,5625,11250
15878,2250,3,2,7500,15000
15879,2250,2,3,9375,28125
15880,2250,4,2,5625,11250
15881,2250,5,1,1250,1250
15882,2250,1,1,1875,1875
15883,2251,4,1,5625,5625
15884,2252,3,1,7500,7500
15885,2252,2,1,9375,9375
15886,2253,3,2,7500,15000
15887,2253,2,1,9375,9375
15888,2254,3,1,7500,7500
15889,2254,4,2,5625,11250
15890,2255,2,1,9375,9375
15891,2256,2,2,9375,18750
15892,2257,3,3,7500,22500
15893,2257,2,2,9375,18750
15894,2257,4,1,5625,5625
15895,2257,1,1,1875,1875
15896,2257,1,1,1875,1875
15897,2258,4,1,5625,5625
15898,2259,4,1,5625,5625
15899,2260,3,2,7500,15000
15900,2260,2,1,9375,9375
15901,2260,1,1,1875,1875
15902,2261,2,2,9375,18750
15903,2262,3,1,7500,7500
15904,2262,2,2,9375,18750
15905,2262,4,1,5625,5625
15906,2262,1,1,1875,1875
15907,2263,2,2,9375,18750
15908,2264,3,1,7500,7500
15909,2264,2,2,9375,18750
15910,2264,4,1,5625,5625
15911,2264,5,1,1250,1250
15912,2265,3,1,7500,7500
15913,2265,4,1,5625,5625
15914,2265,1,1,1875,1875
15915,2266,3,1,7500,7500
15916,2266,2,3,9375,28125
15917,2266,4,2,5625,11250
15918,2267,3,2,7500,15000
15919,2267,2,1,9375,9375
15920,2267,1,1,1875,1875
15921,2268,4,2,5625,11250
15922,2268,1,1,1875,1875
15923,2269,3,1,7500,7500
15924,2269,2,1,9375,9375
15925,2270,3,2,7500,15000
15926,2270,4,3,5625,16875
15927,2270,5,1,1250,1250
15928,2271,3,1,7500,7500
15929,2271,2,2,9375,18750
15930,2271,4,1,5625,5625
15931,2271,1,1,1875,1875
15932,2272,3,2,7500,15000
15933,2272,4,1,5625,5625
15934,2273,3,2,7500,15000
15935,2273,2,2,9375,18750
15936,2273,4,2,5625,11250
15937,2274,2,2,9375,18750
15938,2274,4,2,5625,11250
15939,2275,4,1,5625,5625
15940,2276,3,1,7500,7500
15941,2276,2,3,9375,28125
15942,2276,4,1,5625,5625
15943,2276,5,1,1250,1250
15944,2277,2,2,9375,18750
15945,2278,3,1,7500,7500
15946,2278,4,1,5625,5625
15947,2278,1,1,1875,1875
15948,2279,3,1,7500,7500
15949,2279,4,2,5625,11250
15950,2279,5,1,1250,1250
15951,2280,3,2,7500,15000
15952,2280,2,2,9375,18750
15953,2280,5,1,1250,1250
15954,2281,3,1,7500,7500
15955,2281,2,2,9375,18750
15956,2281,4,2,5625,11250
15957,2281,1,1,1875,1875
15958,2281,1,1,1875,1875
15959,2282,3,1,7500,7500
15960,2282,2,2,9375,18750
15961,2282,4,1,5625,5625
15962,2282,1,2,1875,3750
15963,2283,3,2,7500,15000
15964,2283,2,2,9375,18750
15965,2283,4,1,5625,5625
15966,2283,1,2,1875,3750
15967,2284,3,1,7500,7500
15968,2284,2,2,9375,18750
15969,2284,4,1,5625,5625
15970,2285,3,2,7500,15000
15971,2285,2,1,9375,9375
15972,2285,4,2,5625,11250
15973,2286,4,1,5625,5625
15974,2287,3,2,7500,15000
15975,2287,2,2,9375,18750
15976,2287,4,3,5625,16875
15977,2287,5,3,1250,3750
15978,2287,1,1,1875,1875
15979,2288,3,1,7500,7500
15980,2288,4,3,5625,16875
15981,2289,2,2,9375,18750
15982,2289,4,2,5625,11250
15983,2289,5,1,1250,1250
15984,2289,1,3,1875,5625
15985,2289,1,1,1875,1875
15986,2290,2,2,9375,18750
15987,2290,4,1,5625,5625
15988,2290,5,1,1250,1250
15989,2291,3,1,7500,7500
15990,2291,2,2,9375,18750
15991,2291,4,1,5625,5625
15992,2291,5,1,1250,1250
15993,2291,1,1,1875,1875
15994,2292,3,2,7500,15000
15995,2292,4,1,5625,5625
15996,2293,3,3,7500,22500
15997,2294,2,2,9375,18750
15998,2295,3,1,7500,7500
15999,2295,4,2,5625,11250
16000,2295,1,1,1875,1875
16001,2296,3,2,7500,15000
16002,2296,2,1,9375,9375
16003,2296,4,2,5625,11250
16004,2296,5,1,1250,1250
16005,2297,4,2,5625,11250
16006,2298,3,2,7500,15000
16007,2299,2,2,9375,18750
16008,2300,3,2,7500,15000
16009,2300,4,1,5625,5625
16010,2300,5,1,1250,1250
16011,2301,3,2,7500,15000
16012,2301,2,1,9375,9375
16013,2301,4,2,5625,11250
16014,2302,3,2,7500,15000
16015,2302,4,1,5625,5625
16016,2302,5,1,1250,1250
16017,2303,2,2,9375,18750
16018,2303,1,1,1875,1875
16019,2304,3,1,7500,7500
16020,2304,2,3,9375,28125
16021,2304,4,2,5625,11250
16022,2304,1,1,1875,1875
16023,2305,2,1,9375,9375
16024,2306,3,2,7500,15000
16025,2306,2,1,9375,9375
16026,2306,4,1,5625,5625
16027,2306,1,1,1875,1875
16028,2307,4,2,5625,11250
16029,2307,1,1,1875,1875
16030,2308,3,1,7500,7500
16031,2308,2,2,9375,18750
16032,2308,4,1,5625,5625
16033,2308,1,2,1875,3750
16034,2309,2,1,9375,9375
16035,2310,2,1,9375,9375
16036,2310,4,3,5625,16875
16037,2311,3,1,7500,7500
16038,2311,2,2,9375,18750
16039,2311,4,1,5625,5625
16040,2312,3,1,7500,7500
16041,2312,2,1,9375,9375
16042,2312,4,2,5625,11250
16043,2312,5,1,1250,1250
16044,2312,1,1,1875,1875
16045,2313,3,3,7500,22500
16046,2313,4,1,5625,5625
16047,2313,1,1,1875,1875
16048,2314,3,2,7500,15000
16049,2315,3,2,7500,15000
16050,2315,2,1,9375,9375
16051,2315,4,1,5625,5625
16052,2315,1,1,1875,1875
16053,2316,3,2,7500,15000
16054,2316,2,1,9375,9375
16055,2316,4,2,5625,11250
16056,2316,1,1,1875,1875
16057,2317,3,2,7500,15000
16058,2317,2,2,9375,18750
16059,2317,5,1,1250,1250
16060,2317,1,1,1875,1875
16061,2317,1,1,1875,1875
16062,2318,2,1,9375,9375
16063,2318,4,1,5625,5625
16064,2319,3,1,7500,7500
16065,2319,4,1,5625,5625
16066,2320,3,1,7500,7500
16067,2320,2,2,9375,18750
16068,2320,5,1,1250,1250
16069,2321,2,2,9375,18750
16070,2321,4,1,5625,5625
16071,2321,1,1,1875,1875
16072,2322,3,1,7500,7500
16073,2322,4,1,5625,5625
16074,2323,3,1,7500,7500
16075,2323,4,2,5625,11250
16076,2324,3,1,7500,7500
16077,2324,2,1,9375,9375
16078,2325,2,2,9375,18750
16079,2325,4,1,5625,5625
16080,2325,5,1,1250,1250
16081,2325,1,1,1875,1875
16082,2326,3,3,7500,22500
16083,2326,2,3,9375,28125
16084,2326,4,1,5625,5625
16085,2326,1,2,1875,3750
16086,2326,1,2,1875,3750
16087,2327,3,1,7500,7500
16088,2327,2,3,9375,28125
16089,2328,3,1,7500,7500
16090,2328,2,3,9375,28125
16091,2328,4,2,5625,11250
16092,2329,3,1,7500,7500
16093,2330,2,2,9375,18750
16094,2330,4,1,5625,5625
16095,2331,3,1,7500,7500
16096,2331,2,1,9375,9375
16097,2332,2,1,9375,9375
16098,2332,4,1,5625,5625
16099,2333,3,4,7500,30000
16100,2333,1,1,1875,1875
16101,2334,3,1,7500,7500
16102,2334,4,1,5625,5625
16103,2334,1,1,1875,1875
16104,2335,3,1,7500,7500
16105,2335,4,1,5625,5625
16106,2336,3,1,7500,7500
16107,2336,4,1,5625,5625
16108,2337,3,1,7500,7500
16109,2337,4,2,5625,11250
16110,2337,1,1,1875,1875
16111,2338,3,2,7500,15000
16112,2338,2,1,9375,9375
16113,2339,3,1,7500,7500
16114,2340,3,2,7500,15000
16115,2340,2,1,9375,9375
16116,2340,1,1,1875,1875
16117,2341,4,2,5625,11250
16118,2342,3,1,7500,7500
16119,2343,3,2,7500,15000
16120,2343,2,2,9375,18750
16121,2343,4,1,5625,5625
16122,2343,1,1,1875,1875
16123,2343,1,1,1875,1875
16124,2344,3,3,7500,22500
16125,2344,2,2,9375,18750
16126,2344,4,2,5625,11250
16127,2344,1,1,1875,1875
16128,2344,1,1,1875,1875
16129,2345,2,1,9375,9375
16130,2346,3,2,7500,15000
16131,2346,2,1,9375,9375
16132,2346,4,1,5625,5625
16133,2346,1,1,1875,1875
16134,2347,3,3,7500,22500
16135,2347,2,3,9375,28125
16136,2347,4,1,5625,5625
16137,2347,1,1,1875,1875
16138,2347,1,1,1875,1875
16139,2348,3,3,7500,22500
16140,2348,2,1,9375,9375
16141,2348,4,3,5625,16875
16142,2348,5,2,1250,2500
16143,2348,1,2,1875,3750
16144,2349,2,3,9375,28125
16145,2349,4,3,5625,16875
16146,2350,3,1,7500,7500
16147,2350,4,3,5625,16875
16148,2351,4,1,5625,5625
16149,2352,3,1,7500,7500
16150,2353,4,1,5625,5625
16151,2354,3,1,7500,7500
16152,2354,2,2,9375,18750
16153,2354,4,1,5625,5625
16154,2354,5,1,1250,1250
16155,2354,1,1,1875,1875
16156,2355,4,1,5625,5625
16157,2356,3,1,7500,7500
16158,2356,2,1,9375,9375
16159,2357,3,2,7500,15000
16160,2357,1,1,1875,1875
16161,2358,3,1,7500,7500
16162,2358,2,2,9375,18750
16163,2358,4,1,5625,5625
16164,2359,3,3,7500,22500
16165,2359,2,2,9375,18750
16166,2359,4,1,5625,5625
16167,2359,1,1,1875,1875
16168,2359,1,1,1875,1875
16169,2360,3,1,7500,7500
16170,2360,2,1,9375,9375
16171,2361,3,1,7500,7500
16172,2362,3,2,7500,15000
16173,2362,4,1,5625,5625
16174,2362,1,1,1875,1875
16175,2363,4,2,5625,11250
16176,2364,3,1,7500,7500
16177,2364,2,2,9375,18750
16178,2364,4,3,5625,16875
16179,2364,5,1,1250,1250
16180,2364,1,1,1875,1875
16181,2365,4,1,5625,5625
16182,2366,2,3,9375,28125
16183,2366,1,1,1875,1875
16184,2367,2,1,9375,9375
16185,2367,4,2,5625,11250
16186,2367,1,1,1875,1875
16187,2368,3,2,7500,15000
16188,2368,2,1,9375,9375
16189,2368,4,3,5625,16875
16190,2368,5,1,1250,1250
16191,2368,1,1,1875,1875
16192,2369,3,2,7500,15000
16193,2369,4,1,5625,5625
16194,2369,1,1,1875,1875
16195,2370,3,1,7500,7500
16196,2370,4,1,5625,5625
16197,2371,3,2,7500,15000
16198,2371,2,2,9375,18750
16199,2371,4,3,5625,16875
16200,2371,5,1,1250,1250
16201,2371,1,1,1875,1875
16202,2372,3,2,7500,15000
16203,2372,2,1,9375,9375
16204,2372,4,3,5625,16875
16205,2373,3,2,7500,15000
16206,2374,4,1,5625,5625
16207,2375,3,2,7500,15000
16208,2375,2,2,9375,18750
16209,2375,4,1,5625,5625
16210,2375,5,1,1250,1250
16211,2375,1,1,1875,1875
16212,2375,1,1,1875,1875
16213,2376,2,1,9375,9375
16214,2377,3,1,7500,7500
16215,2377,4,1,5625,5625
16216,2378,3,1,7500,7500
16217,2379,4,1,5625,5625
16218,2380,3,1,7500,7500
16219,2380,2,1,9375,9375
16220,2380,4,1,5625,5625
16221,2381,4,2,5625,11250
16222,2381,5,1,1250,1250
16223,2382,2,2,9375,18750
16224,2382,4,1,5625,5625
16225,2383,3,1,7500,7500
16226,2383,2,1,9375,9375
16227,2383,4,3,5625,16875
16228,2383,5,1,1250,1250
16229,2383,1,1,1875,1875
16230,2384,3,2,7500,15000
16231,2384,2,2,9375,18750
16232,2384,4,3,5625,16875
16233,2384,5,1,1250,1250
16234,2385,4,1,5625,5625
16235,2386,3,3,7500,22500
16236,2386,4,1,5625,5625
16237,2387,3,2,7500,15000
16238,2387,2,3,9375,28125
16239,2387,4,3,5625,16875
16240,2388,2,1,9375,9375
16241,2388,4,1,5625,5625
16242,2389,3,1,7500,7500
16243,2389,2,2,9375,18750
16244,2390,3,2,7500,15000
16245,2390,2,1,9375,9375
16246,2390,4,2,5625,11250
16247,2391,4,1,5625,5625
16248,2392,3,1,7500,7500
16249,2392,2,3,9375,28125
16250,2392,4,2,5625,11250
16251,2393,2,2,9375,18750
16252,2393,4,3,5625,16875
16253,2393,5,1,1250,1250
16254,2393,1,1,1875,1875
16255,2393,1,1,1875,1875
16256,2394,3,1,7500,7500
16257,2395,4,1,5625,5625
16258,2396,3,3,7500,22500
16259,2396,4,2,5625,11250
16260,2396,1,1,1875,1875
16261,2397,3,1,7500,7500
16262,2397,2,1,9375,9375
16263,2397,4,1,5625,5625
16264,2398,3,1,7500,7500
16265,2399,3,2,7500,15000
16266,2399,2,1,9375,9375
16267,2400,2,3,9375,28125
16268,2400,4,2,5625,11250
16269,2400,5,2,1250,2500
16270,2400,1,1,1875,1875
16271,2401,4,1,5625,5625
16272,2402,3,2,7500,15000
16273,2402,2,1,9375,9375
16274,2402,4,2,5625,11250
16275,2403,3,1,7500,7500
16276,2404,2,1,9375,9375
16277,2404,4,3,5625,16875
16278,2404,1,1,1875,1875
16279,2405,2,2,9375,18750
16280,2405,1,1,1875,1875
16281,2406,3,2,7500,15000
16282,2406,2,2,9375,18750
16283,2406,4,2,5625,11250
16284,2406,5,2,1250,2500
16285,2406,1,1,1875,1875
16286,2407,3,1,7500,7500
16287,2407,2,2,9375,18750
16288,2407,4,1,5625,5625
16289,2408,3,1,7500,7500
16290,2408,4,2,5625,11250
16291,2409,3,1,7500,7500
16292,2409,2,1,9375,9375
16293,2409,4,2,5625,11250
16294,2409,1,1,1875,1875
16295,2410,3,1,7500,7500
16296,2410,4,1,5625,5625
16297,2411,3,2,7500,15000
16298,2411,2,3,9375,28125
16299,2411,4,2,5625,11250
16300,2411,5,1,1250,1250
16301,2411,1,1,1875,1875
16302,2411,1,1,1875,1875
16303,2412,3,1,7500,7500
16304,2412,2,1,9375,9375
16305,2412,4,3,5625,16875
16306,2413,3,3,7500,22500
16307,2413,2,2,9375,18750
16308,2414,3,2,7500,15000
16309,2414,2,3,9375,28125
16310,2414,5,1,1250,1250
16311,2414,1,1,1875,1875
16312,2414,1,1,1875,1875
16313,2415,2,3,9375,28125
16314,2416,3,2,7500,15000
16315,2416,2,2,9375,18750
16316,2416,4,1,5625,5625
16317,2416,1,1,1875,1875
16318,2417,3,1,7500,7500
16319,2417,2,3,9375,28125
16320,2417,4,2,5625,11250
16321,2417,1,1,1875,1875
16322,2417,1,1,1875,1875
16323,2418,3,1,7500,7500
16324,2418,4,2,5625,11250
16325,2418,1,1,1875,1875
16326,2418,1,1,1875,1875
16327,2419,3,1,7500,7500
16328,2419,4,1,5625,5625
16329,2420,3,1,7500,7500
16330,2420,4,2,5625,11250
16331,2421,3,2,7500,15000
16332,2421,2,2,9375,18750
16333,2421,4,2,5625,11250
16334,2421,5,1,1250,1250
16335,2421,1,1,1875,1875
16336,2421,1,2,1875,3750
16337,2422,4,1,5625,5625
16338,2423,3,1,7500,7500
16339,2423,2,2,9375,18750
16340,2423,4,1,5625,5625
16341,2423,5,1,1250,1250
16342,2424,3,1,7500,7500
16343,2424,2,1,9375,9375
16344,2425,2,2,9375,18750
16345,2426,2,3,9375,28125
16346,2426,4,1,5625,5625
16347,2426,5,1,1250,1250
16348,2427,4,1,5625,5625
16349,2428,3,1,7500,7500
16350,2428,2,1,9375,9375
16351,2428,4,3,5625,16875
16352,2429,2,2,9375,18750
16353,2430,3,1,7500,7500
16354,2430,2,2,9375,18750
16355,2430,4,3,5625,16875
16356,2430,1,1,1875,1875
16357,2431,3,1,7500,7500
16358,2431,4,3,5625,16875
16359,2432,2,2,9375,18750
16360,2432,4,1,5625,5625
16361,2433,2,1,9375,9375
16362,2434,3,2,7500,15000
16363,2434,2,1,9375,9375
16364,2435,3,2,7500,15000
16365,2435,2,1,9375,9375
16366,2435,5,1,1250,1250
16367,2436,3,1,7500,7500
16368,2437,2,1,9375,9375
16369,2438,3,1,7500,7500
16370,2438,2,1,9375,9375
16371,2438,4,2,5625,11250
16372,2438,5,1,1250,1250
16373,2439,3,3,7500,22500
16374,2439,1,1,1875,1875
16375,2439,1,1,1875,1875
16376,2440,3,1,7500,7500
16377,2440,2,1,9375,9375
