id,order_date,customer_id,province_id,city_id
1438,2022-03-01 00:00:00.000,115,4,46
1439,2022-03-01 00:00:00.000,114,5,112
1440,2022-03-01 00:00:00.000,103,6,125
1441,2022-03-01 00:00:00.000,199,11,203
1442,2022-03-01 00:00:00.000,121,11,215
1443,2022-03-01 00:00:00.000,4,7,138
1444,2022-03-01 00:00:00.000,88,7,136
1445,2022-03-01 00:00:00.000,170,3,35
1446,2022-03-01 00:00:00.000,50,4,43
1447,2022-03-01 00:00:00.000,43,11,219
1448,2022-03-01 00:00:00.000,15,11,203
1449,2022-03-01 00:00:00.000,133,3,30
1450,2022-03-01 00:00:00.000,44,1,9
1451,2022-03-01 00:00:00.000,16,4,74
1452,2022-03-01 00:00:00.000,74,1,9
1453,2022-03-01 00:00:00.000,51,4,63
1454,2022-03-01 00:00:00.000,168,3,35
1455,2022-03-01 00:00:00.000,30,3,40
1456,2022-03-01 00:00:00.000,59,5,89
1457,2022-03-01 00:00:00.000,142,5,88
1458,2022-03-01 00:00:00.000,63,7,137
1459,2022-03-01 00:00:00.000,52,5,108
1460,2022-03-01 00:00:00.000,172,10,176
1461,2022-03-01 00:00:00.000,156,4,71
1462,2022-03-01 00:00:00.000,58,11,206
1463,2022-03-01 00:00:00.000,134,5,92
1464,2022-03-01 00:00:00.000,129,9,170
1465,2022-03-01 00:00:00.000,95,4,71
1466,2022-03-01 00:00:00.000,81,10,177
1467,2022-03-01 00:00:00.000,14,6,117
1468,2022-03-01 00:00:00.000,86,4,65
1469,2022-03-01 00:00:00.000,186,11,195
1470,2022-03-01 00:00:00.000,14,7,132
1471,2022-03-01 00:00:00.000,110,11,202
1472,2022-03-01 00:00:00.000,113,5,96
1473,2022-03-01 00:00:00.000,154,3,33
1474,2022-03-01 00:00:00.000,134,5,113
1475,2022-03-01 00:00:00.000,38,2,11
1476,2022-03-01 00:00:00.000,24,10,180
1477,2022-03-01 00:00:00.000,40,4,51
1478,2022-03-01 00:00:00.000,159,5,87
1479,2022-03-01 00:00:00.000,137,11,198
1480,2022-03-01 00:00:00.000,107,4,76
1481,2022-03-01 00:00:00.000,144,8,152
1482,2022-03-01 00:00:00.000,98,11,222
1483,2022-03-01 00:00:00.000,95,11,199
1484,2022-03-01 00:00:00.000,81,6,121
1485,2022-03-01 00:00:00.000,128,4,71
1486,2022-03-01 00:00:00.000,118,2,12
1487,2022-03-01 00:00:00.000,115,11,204
1488,2022-03-01 00:00:00.000,91,6,120
1489,2022-03-01 00:00:00.000,137,4,50
1490,2022-03-01 00:00:00.000,46,5,111
1491,2022-03-01 00:00:00.000,79,1,1
1492,2022-03-01 00:00:00.000,119,11,193
1493,2022-03-01 00:00:00.000,181,4,70
1494,2022-03-01 00:00:00.000,127,4,63
1495,2022-03-01 00:00:00.000,160,3,17
1496,2022-03-01 00:00:00.000,103,7,131
1497,2022-03-01 00:00:00.000,14,10,174
1498,2022-03-01 00:00:00.000,48,9,162
1499,2022-03-01 00:00:00.000,80,6,128
1500,2022-03-01 00:00:00.000,77,7,139
1501,2022-03-01 00:00:00.000,44,3,40
1502,2022-03-01 00:00:00.000,36,4,69
1503,2022-03-01 00:00:00.000,64,11,210
1504,2022-03-01 00:00:00.000,56,4,48
1505,2022-03-01 00:00:00.000,153,9,160
1506,2022-03-01 00:00:00.000,150,3,20
1507,2022-03-01 00:00:00.000,72,4,67
1508,2022-03-01 00:00:00.000,160,3,33
1509,2022-03-01 00:00:00.000,130,6,117
1510,2022-03-01 00:00:00.000,8,4,45
1511,2022-03-01 00:00:00.000,186,7,140
1512,2022-03-01 00:00:00.000,115,6,124
1513,2022-03-01 00:00:00.000,2,4,65
1514,2022-03-01 00:00:00.000,53,5,107
1515,2022-03-01 00:00:00.000,99,3,31
1516,2022-03-01 00:00:00.000,141,4,62
1517,2022-03-01 00:00:00.000,159,10,183
1518,2022-03-01 00:00:00.000,34,11,217
1519,2022-03-01 00:00:00.000,16,9,169
1520,2022-03-01 00:00:00.000,129,4,67
1521,2022-03-01 00:00:00.000,68,4,71
1522,2022-03-01 00:00:00.000,145,11,218
1523,2022-03-01 00:00:00.000,111,4,70
1524,2022-03-01 00:00:00.000,167,2,13
1525,2022-03-01 00:00:00.000,63,11,202
1526,2022-03-01 00:00:00.000,30,11,217
1527,2022-03-01 00:00:00.000,198,5,83
1528,2022-03-01 00:00:00.000,195,10,179
1529,2022-03-01 00:00:00.000,184,8,151
1530,2022-03-01 00:00:00.000,38,11,213
1531,2022-03-01 00:00:00.000,59,8,147
1532,2022-03-01 00:00:00.000,74,6,128
1533,2022-03-01 00:00:00.000,76,8,149
1534,2022-03-01 00:00:00.000,72,5,95
1535,2022-03-01 00:00:00.000,159,11,202
1536,2022-03-01 00:00:00.000,40,11,198
1537,2022-03-01 00:00:00.000,8,9,162
1538,2022-03-01 00:00:00.000,20,5,80
1539,2022-03-01 00:00:00.000,122,8,150
1540,2022-03-01 00:00:00.000,71,7,136
1541,2022-03-01 00:00:00.000,152,7,129
1542,2022-03-01 00:00:00.000,109,5,96
1543,2022-03-01 00:00:00.000,114,4,71
1544,2022-03-01 00:00:00.000,33,1,5
1545,2022-03-01 00:00:00.000,131,11,190
1546,2022-03-01 00:00:00.000,58,8,152
1547,2022-03-01 00:00:00.000,20,5,109
1548,2022-03-01 00:00:00.000,79,10,187
1549,2022-03-01 00:00:00.000,200,4,75
1550,2022-03-01 00:00:00.000,47,4,71
1551,2022-03-01 00:00:00.000,196,4,69
1552,2022-03-01 00:00:00.000,8,3,28
1553,2022-03-01 00:00:00.000,39,5,112
1554,2022-03-01 00:00:00.000,34,3,31
1555,2022-03-01 00:00:00.000,120,3,37
1556,2022-03-01 00:00:00.000,47,4,64
1557,2022-03-01 00:00:00.000,75,7,135
1558,2022-03-01 00:00:00.000,160,3,27
1559,2022-03-01 00:00:00.000,108,11,195
1560,2022-03-01 00:00:00.000,166,5,86
1561,2022-03-01 00:00:00.000,142,3,23
1562,2022-03-01 00:00:00.000,162,11,213
1563,2022-03-01 00:00:00.000,199,6,117
1564,2022-03-01 00:00:00.000,32,10,178
1565,2022-03-01 00:00:00.000,115,4,67
1566,2022-03-01 00:00:00.000,17,4,69
1567,2022-03-01 00:00:00.000,78,10,171
1568,2022-03-01 00:00:00.000,40,11,214
1569,2022-03-01 00:00:00.000,168,4,62
1570,2022-03-01 00:00:00.000,51,10,181
1571,2022-03-01 00:00:00.000,97,8,152
1572,2022-03-01 00:00:00.000,22,5,80
1573,2022-03-01 00:00:00.000,181,4,52
1574,2022-03-01 00:00:00.000,59,7,129
1575,2022-03-01 00:00:00.000,114,10,184
1576,2022-03-01 00:00:00.000,41,6,119
1577,2022-03-01 00:00:00.000,187,4,74
1578,2022-03-01 00:00:00.000,103,11,216
1579,2022-03-01 00:00:00.000,193,11,195
1580,2022-03-01 00:00:00.000,97,4,75
1581,2022-03-01 00:00:00.000,169,11,196
1582,2022-03-01 00:00:00.000,153,3,24
1583,2022-03-01 00:00:00.000,46,8,144
1584,2022-03-01 00:00:00.000,43,5,99
1585,2022-03-01 00:00:00.000,74,7,135
1586,2022-03-01 00:00:00.000,111,4,72
1587,2022-03-01 00:00:00.000,24,4,75
1588,2022-03-01 00:00:00.000,88,4,46
1589,2022-03-01 00:00:00.000,197,9,163
1590,2022-03-01 00:00:00.000,182,5,95
1591,2022-03-01 00:00:00.000,56,7,133
1592,2022-03-01 00:00:00.000,171,7,141
1593,2022-03-01 00:00:00.000,4,5,102
1594,2022-03-01 00:00:00.000,71,2,12
1595,2022-03-01 00:00:00.000,189,11,211
1596,2022-03-01 00:00:00.000,141,11,213
1597,2022-03-01 00:00:00.000,22,8,151
1598,2022-03-01 00:00:00.000,156,2,14
1599,2022-03-01 00:00:00.000,138,4,64
1600,2022-03-01 00:00:00.000,43,4,57
1601,2022-03-01 00:00:00.000,198,9,165
1602,2022-03-01 00:00:00.000,116,8,154
1603,2022-03-01 00:00:00.000,35,4,70
1604,2022-03-01 00:00:00.000,143,8,145
1605,2022-03-01 00:00:00.000,166,4,66
1606,2022-03-01 00:00:00.000,112,4,76
1607,2022-03-01 00:00:00.000,83,7,138
1608,2022-03-01 00:00:00.000,90,9,164
1609,2022-03-01 00:00:00.000,140,4,66
1610,2022-03-01 00:00:00.000,65,8,153
1611,2022-03-01 00:00:00.000,81,5,93
1612,2022-03-01 00:00:00.000,18,3,32
1613,2022-03-01 00:00:00.000,153,5,86
1614,2022-03-01 00:00:00.000,135,11,221
1615,2022-03-01 00:00:00.000,109,2,15
1616,2022-03-01 00:00:00.000,132,11,195
1617,2022-03-01 00:00:00.000,13,11,198
1618,2022-03-01 00:00:00.000,1,2,13
1619,2022-03-01 00:00:00.000,185,5,108
1620,2022-03-01 00:00:00.000,133,10,174
1621,2022-03-01 00:00:00.000,69,4,63
1622,2022-03-01 00:00:00.000,148,4,63
1623,2022-03-01 00:00:00.000,144,5,98
1624,2022-03-01 00:00:00.000,137,4,76
1625,2022-03-01 00:00:00.000,20,3,29
1626,2022-03-01 00:00:00.000,119,3,36
1627,2022-03-01 00:00:00.000,28,11,203
1628,2022-03-01 00:00:00.000,195,6,120
1629,2022-03-01 00:00:00.000,176,3,22
1630,2022-03-01 00:00:00.000,174,7,140
1631,2022-03-01 00:00:00.000,13,2,10
1632,2022-03-01 00:00:00.000,153,5,84
1633,2022-03-01 00:00:00.000,78,10,174
1634,2022-03-01 00:00:00.000,28,9,165
1635,2022-03-01 00:00:00.000,116,4,58
1636,2022-03-01 00:00:00.000,21,3,39
1637,2022-03-01 00:00:00.000,182,4,57
1638,2022-03-01 00:00:00.000,176,3,26
1639,2022-03-01 00:00:00.000,82,3,25
1640,2022-03-01 00:00:00.000,12,3,38
1641,2022-03-01 00:00:00.000,65,6,120
1642,2022-03-01 00:00:00.000,12,11,214
1643,2022-03-01 00:00:00.000,53,10,188
1644,2022-03-01 00:00:00.000,143,4,59
1645,2022-03-01 00:00:00.000,187,11,199
1646,2022-03-01 00:00:00.000,66,7,142
1647,2022-03-01 00:00:00.000,33,10,179
1648,2022-03-01 00:00:00.000,161,6,127
1649,2022-03-01 00:00:00.000,195,5,89
1650,2022-03-01 00:00:00.000,140,7,141
1651,2022-03-01 00:00:00.000,136,5,93
1652,2022-03-01 00:00:00.000,100,9,165
1653,2022-03-01 00:00:00.000,162,7,138
1654,2022-03-01 00:00:00.000,39,8,143
1655,2022-03-01 00:00:00.000,48,4,49
1656,2022-03-01 00:00:00.000,24,3,27
1657,2022-03-01 00:00:00.000,197,10,171
1658,2022-03-01 00:00:00.000,184,6,121
1659,2022-03-01 00:00:00.000,196,5,111
1660,2022-03-01 00:00:00.000,113,4,67
1661,2022-03-01 00:00:00.000,121,5,94
1662,2022-03-01 00:00:00.000,92,7,129
1663,2022-03-01 00:00:00.000,46,11,221
1664,2022-03-01 00:00:00.000,157,6,127
1665,2022-03-01 00:00:00.000,178,3,22
1666,2022-03-01 00:00:00.000,47,5,82
1667,2022-03-01 00:00:00.000,135,8,152
1668,2022-03-01 00:00:00.000,94,5,110
1669,2022-03-01 00:00:00.000,90,10,173
1670,2022-03-01 00:00:00.000,65,11,213
1671,2022-03-01 00:00:00.000,110,5,83
1672,2022-03-01 00:00:00.000,106,7,141
1673,2022-03-01 00:00:00.000,38,4,44
1674,2022-03-01 00:00:00.000,163,5,109
1675,2022-03-01 00:00:00.000,160,2,12
1676,2022-03-01 00:00:00.000,165,9,170
1677,2022-03-01 00:00:00.000,116,4,66
1678,2022-03-01 00:00:00.000,74,5,95
1679,2022-03-01 00:00:00.000,113,9,161
1680,2022-03-01 00:00:00.000,6,3,18
1681,2022-03-01 00:00:00.000,69,1,1
1682,2022-03-01 00:00:00.000,68,7,135
1683,2022-03-01 00:00:00.000,165,11,210
1684,2022-03-01 00:00:00.000,174,5,85
1685,2022-03-01 00:00:00.000,14,3,27
1686,2022-03-01 00:00:00.000,44,5,89
1687,2022-03-01 00:00:00.000,59,6,117
1688,2022-03-01 00:00:00.000,152,1,5
1689,2022-03-01 00:00:00.000,150,9,161
1690,2022-03-01 00:00:00.000,16,3,37
1691,2022-03-01 00:00:00.000,129,11,209
1692,2022-03-01 00:00:00.000,43,11,195
1693,2022-03-01 00:00:00.000,180,2,13
1694,2022-03-01 00:00:00.000,195,1,4
1695,2022-03-01 00:00:00.000,20,4,45
1696,2022-03-01 00:00:00.000,108,1,8
1697,2022-03-01 00:00:00.000,31,4,76
1698,2022-03-01 00:00:00.000,13,5,98
1699,2022-03-01 00:00:00.000,42,8,148
1700,2022-03-01 00:00:00.000,67,7,133
1701,2022-03-01 00:00:00.000,126,4,73
1702,2022-03-01 00:00:00.000,23,2,14
1703,2022-03-01 00:00:00.000,184,9,165
1704,2022-03-01 00:00:00.000,175,11,205
1705,2022-03-01 00:00:00.000,28,4,59
1706,2022-03-01 00:00:00.000,142,11,192
1707,2022-03-01 00:00:00.000,199,11,192
1708,2022-03-01 00:00:00.000,23,3,29
1709,2022-03-01 00:00:00.000,148,7,135
1710,2022-03-01 00:00:00.000,37,9,157
1711,2022-03-01 00:00:00.000,33,3,31
1712,2022-03-01 00:00:00.000,189,1,2
1713,2022-03-01 00:00:00.000,71,5,114
1714,2022-03-01 00:00:00.000,63,10,172
1715,2022-03-01 00:00:00.000,88,11,190
1716,2022-03-01 00:00:00.000,153,1,5
1717,2022-03-01 00:00:00.000,189,3,32
1718,2022-03-01 00:00:00.000,60,5,98
1719,2022-03-01 00:00:00.000,11,4,72
1720,2022-03-01 00:00:00.000,68,11,220
1721,2022-03-01 00:00:00.000,140,11,210
1722,2022-03-01 00:00:00.000,60,11,199
1723,2022-03-01 00:00:00.000,124,4,57
1724,2022-03-01 00:00:00.000,190,4,53
1725,2022-03-01 00:00:00.000,117,10,175
1726,2022-03-01 00:00:00.000,85,4,58
1727,2022-03-01 00:00:00.000,150,11,214
1728,2022-03-01 00:00:00.000,128,11,205
1729,2022-03-01 00:00:00.000,85,6,119
1730,2022-03-01 00:00:00.000,12,11,195
1731,2022-03-01 00:00:00.000,148,9,161
1732,2022-03-01 00:00:00.000,63,6,124
1733,2022-03-01 00:00:00.000,58,11,192
1734,2022-03-01 00:00:00.000,114,3,41
1735,2022-03-01 00:00:00.000,29,1,7
1736,2022-03-01 00:00:00.000,84,7,142
1737,2022-03-01 00:00:00.000,135,5,85
1738,2022-03-01 00:00:00.000,43,5,92
1739,2022-03-01 00:00:00.000,95,5,88
1740,2022-03-01 00:00:00.000,187,5,89
1741,2022-03-01 00:00:00.000,74,4,68
1742,2022-03-01 00:00:00.000,48,6,119
1743,2022-03-01 00:00:00.000,66,11,216
1744,2022-03-01 00:00:00.000,106,10,188
1745,2022-03-01 00:00:00.000,84,4,45
1746,2022-03-01 00:00:00.000,196,4,44
1747,2022-03-01 00:00:00.000,54,4,60
1748,2022-03-01 00:00:00.000,131,10,181
1749,2022-03-01 00:00:00.000,162,5,106
1750,2022-04-01 00:00:00.000,142,9,169
1751,2022-04-01 00:00:00.000,66,5,86
1752,2022-04-01 00:00:00.000,174,8,146
1753,2022-04-01 00:00:00.000,48,3,30
1754,2022-04-01 00:00:00.000,9,6,128
1755,2022-04-01 00:00:00.000,20,11,191
1756,2022-04-01 00:00:00.000,97,8,143
1757,2022-04-01 00:00:00.000,1,3,38
1758,2022-04-01 00:00:00.000,1,5,111
1759,2022-04-01 00:00:00.000,56,11,191
1760,2022-04-01 00:00:00.000,150,5,79
1761,2022-04-01 00:00:00.000,89,11,206
1762,2022-04-01 00:00:00.000,130,11,197
1763,2022-04-01 00:00:00.000,156,4,72
1764,2022-04-01 00:00:00.000,37,1,2
1765,2022-04-01 00:00:00.000,18,1,3
1766,2022-04-01 00:00:00.000,69,5,103
1767,2022-04-01 00:00:00.000,88,5,92
1768,2022-04-01 00:00:00.000,193,10,189
1769,2022-04-01 00:00:00.000,185,11,192
1770,2022-04-01 00:00:00.000,139,4,43
1771,2022-04-01 00:00:00.000,160,5,101
1772,2022-04-01 00:00:00.000,68,9,166
1773,2022-04-01 00:00:00.000,138,9,158
1774,2022-04-01 00:00:00.000,71,10,177
1775,2022-04-01 00:00:00.000,116,5,99
1776,2022-04-01 00:00:00.000,58,6,125
1777,2022-04-01 00:00:00.000,117,9,163
1778,2022-04-01 00:00:00.000,146,6,126
1779,2022-04-01 00:00:00.000,132,3,16
1780,2022-04-01 00:00:00.000,35,3,36
1781,2022-04-01 00:00:00.000,134,5,88
1782,2022-04-01 00:00:00.000,68,8,148
1783,2022-04-01 00:00:00.000,92,7,131
1784,2022-04-01 00:00:00.000,69,7,135
1785,2022-04-01 00:00:00.000,161,5,94
1786,2022-04-01 00:00:00.000,40,5,92
1787,2022-04-01 00:00:00.000,107,7,140
1788,2022-04-01 00:00:00.000,173,5,102
1789,2022-04-01 00:00:00.000,9,9,160
1790,2022-04-01 00:00:00.000,174,9,166
1791,2022-04-01 00:00:00.000,180,2,14
1792,2022-04-01 00:00:00.000,83,6,126
1793,2022-04-01 00:00:00.000,135,1,8
1794,2022-04-01 00:00:00.000,180,10,188
1795,2022-04-01 00:00:00.000,183,11,215
1796,2022-04-01 00:00:00.000,177,4,74
1797,2022-04-01 00:00:00.000,55,5,104
1798,2022-04-01 00:00:00.000,81,8,146
1799,2022-04-01 00:00:00.000,59,4,66
1800,2022-04-01 00:00:00.000,16,4,69
1801,2022-04-01 00:00:00.000,84,9,168
1802,2022-04-01 00:00:00.000,108,4,58
1803,2022-04-01 00:00:00.000,136,4,47
1804,2022-04-01 00:00:00.000,116,8,144
1805,2022-04-01 00:00:00.000,103,5,80
1806,2022-04-01 00:00:00.000,29,4,76
1807,2022-04-01 00:00:00.000,112,6,121
1808,2022-04-01 00:00:00.000,22,1,5
1809,2022-04-01 00:00:00.000,144,10,187
1810,2022-04-01 00:00:00.000,13,4,65
1811,2022-04-01 00:00:00.000,179,4,74
1812,2022-04-01 00:00:00.000,7,5,115
1813,2022-04-01 00:00:00.000,12,7,134
1814,2022-04-01 00:00:00.000,184,11,208
1815,2022-04-01 00:00:00.000,66,11,198
1816,2022-04-01 00:00:00.000,172,6,121
1817,2022-04-01 00:00:00.000,101,3,30
1818,2022-04-01 00:00:00.000,39,4,46
1819,2022-04-01 00:00:00.000,63,7,138
1820,2022-04-01 00:00:00.000,39,7,141
1821,2022-04-01 00:00:00.000,190,11,196
1822,2022-04-01 00:00:00.000,169,5,90
1823,2022-04-01 00:00:00.000,166,10,179
1824,2022-04-01 00:00:00.000,172,3,35
1825,2022-04-01 00:00:00.000,9,3,17
1826,2022-04-01 00:00:00.000,181,7,139
1827,2022-04-01 00:00:00.000,19,11,212
1828,2022-04-01 00:00:00.000,41,1,7
1829,2022-04-01 00:00:00.000,71,6,121
1830,2022-04-01 00:00:00.000,16,3,16
1831,2022-04-01 00:00:00.000,23,4,56
1832,2022-04-01 00:00:00.000,157,9,165
1833,2022-04-01 00:00:00.000,154,7,142
1834,2022-04-01 00:00:00.000,35,4,54
1835,2022-04-01 00:00:00.000,23,4,49
1836,2022-04-01 00:00:00.000,51,8,145
1837,2022-04-01 00:00:00.000,118,3,40
1838,2022-04-01 00:00:00.000,12,11,199
1839,2022-04-01 00:00:00.000,91,11,220
1840,2022-04-01 00:00:00.000,103,8,155
1841,2022-04-01 00:00:00.000,102,11,204
1842,2022-04-01 00:00:00.000,9,3,33
1843,2022-04-01 00:00:00.000,53,11,200
1844,2022-04-01 00:00:00.000,31,8,153
1845,2022-04-01 00:00:00.000,120,3,37
1846,2022-04-01 00:00:00.000,55,10,186
1847,2022-04-01 00:00:00.000,85,4,56
1848,2022-04-01 00:00:00.000,2,7,132
1849,2022-04-01 00:00:00.000,87,5,97
1850,2022-04-01 00:00:00.000,144,6,121
1851,2022-04-01 00:00:00.000,148,10,180
1852,2022-04-01 00:00:00.000,5,10,183
1853,2022-04-01 00:00:00.000,148,4,53
1854,2022-04-01 00:00:00.000,177,11,214
1855,2022-04-01 00:00:00.000,155,10,178
1856,2022-04-01 00:00:00.000,21,8,144
1857,2022-04-01 00:00:00.000,172,1,9
1858,2022-04-01 00:00:00.000,169,9,170
1859,2022-04-01 00:00:00.000,156,4,77
1860,2022-04-01 00:00:00.000,43,11,193
1861,2022-04-01 00:00:00.000,165,10,171
1862,2022-04-01 00:00:00.000,156,4,75
1863,2022-04-01 00:00:00.000,136,3,27
1864,2022-04-01 00:00:00.000,138,11,199
1865,2022-04-01 00:00:00.000,60,5,79
1866,2022-04-01 00:00:00.000,39,8,150
1867,2022-04-01 00:00:00.000,66,6,122
1868,2022-04-01 00:00:00.000,27,4,62
1869,2022-04-01 00:00:00.000,112,11,217
1870,2022-04-01 00:00:00.000,139,3,18
1871,2022-04-01 00:00:00.000,47,11,192
1872,2022-04-01 00:00:00.000,179,10,182
1873,2022-04-01 00:00:00.000,42,11,202
1874,2022-04-01 00:00:00.000,35,11,221
1875,2022-04-01 00:00:00.000,124,8,151
1876,2022-04-01 00:00:00.000,15,4,44
1877,2022-04-01 00:00:00.000,157,5,95
1878,2022-04-01 00:00:00.000,121,3,18
1879,2022-04-01 00:00:00.000,90,6,122
1880,2022-04-01 00:00:00.000,16,9,166
1881,2022-04-01 00:00:00.000,173,4,56
1882,2022-04-01 00:00:00.000,172,3,32
1883,2022-04-01 00:00:00.000,55,6,119
1884,2022-04-01 00:00:00.000,49,4,61
1885,2022-04-01 00:00:00.000,177,3,40
1886,2022-04-01 00:00:00.000,121,3,32
1887,2022-04-01 00:00:00.000,192,6,125
1888,2022-04-01 00:00:00.000,150,8,150
1889,2022-04-01 00:00:00.000,153,5,110
1890,2022-04-01 00:00:00.000,68,11,199
1891,2022-04-01 00:00:00.000,77,5,85
1892,2022-04-01 00:00:00.000,155,9,158
1893,2022-04-01 00:00:00.000,158,6,124
1894,2022-04-01 00:00:00.000,178,5,90
1895,2022-04-01 00:00:00.000,27,3,25
1896,2022-04-01 00:00:00.000,196,1,5
1897,2022-04-01 00:00:00.000,50,9,167
1898,2022-04-01 00:00:00.000,92,1,3
1899,2022-04-01 00:00:00.000,16,5,107
1900,2022-04-01 00:00:00.000,163,8,151
1901,2022-04-01 00:00:00.000,81,5,115
1902,2022-04-01 00:00:00.000,101,11,192
1903,2022-04-01 00:00:00.000,68,1,1
1904,2022-04-01 00:00:00.000,4,5,82
1905,2022-04-01 00:00:00.000,122,4,73
1906,2022-04-01 00:00:00.000,97,11,198
1907,2022-04-01 00:00:00.000,8,10,180
1908,2022-04-01 00:00:00.000,193,4,44
1909,2022-04-01 00:00:00.000,145,3,31
1910,2022-04-01 00:00:00.000,41,2,11
1911,2022-04-01 00:00:00.000,159,1,8
1912,2022-04-01 00:00:00.000,132,8,152
1913,2022-04-01 00:00:00.000,115,11,216
1914,2022-04-01 00:00:00.000,72,11,217
1915,2022-04-01 00:00:00.000,151,3,36
1916,2022-04-01 00:00:00.000,63,4,66
1917,2022-04-01 00:00:00.000,181,11,211
1918,2022-04-01 00:00:00.000,59,10,176
1919,2022-04-01 00:00:00.000,194,4,71
1920,2022-04-01 00:00:00.000,198,7,141
1921,2022-04-01 00:00:00.000,22,5,85
1922,2022-04-01 00:00:00.000,110,3,24
1923,2022-04-01 00:00:00.000,147,8,153
1924,2022-04-01 00:00:00.000,156,5,95
1925,2022-04-01 00:00:00.000,179,4,43
1926,2022-04-01 00:00:00.000,109,1,6
1927,2022-04-01 00:00:00.000,132,9,166
1928,2022-04-01 00:00:00.000,92,3,35
1929,2022-04-01 00:00:00.000,32,2,14
1930,2022-04-01 00:00:00.000,194,6,124
1931,2022-04-01 00:00:00.000,188,8,152
1932,2022-04-01 00:00:00.000,132,1,8
1933,2022-04-01 00:00:00.000,16,5,78
1934,2022-04-01 00:00:00.000,121,11,209
1935,2022-04-01 00:00:00.000,125,8,149
1936,2022-04-01 00:00:00.000,117,2,15
1937,2022-04-01 00:00:00.000,121,4,47
1938,2022-04-01 00:00:00.000,199,11,220
1939,2022-04-01 00:00:00.000,98,5,84
1940,2022-04-01 00:00:00.000,19,11,205
1941,2022-04-01 00:00:00.000,117,4,60
1942,2022-04-01 00:00:00.000,5,4,45
1943,2022-04-01 00:00:00.000,24,4,55
1944,2022-04-01 00:00:00.000,96,8,153
1945,2022-04-01 00:00:00.000,93,4,60
1946,2022-04-01 00:00:00.000,91,8,152
1947,2022-04-01 00:00:00.000,53,11,192
1948,2022-04-01 00:00:00.000,11,8,148
1949,2022-04-01 00:00:00.000,84,3,34
1950,2022-04-01 00:00:00.000,16,4,45
1951,2022-04-01 00:00:00.000,129,4,43
1952,2022-04-01 00:00:00.000,191,3,17
1953,2022-04-01 00:00:00.000,28,8,146
1954,2022-04-01 00:00:00.000,107,8,154
1955,2022-04-01 00:00:00.000,6,3,19
1956,2022-04-01 00:00:00.000,47,8,151
1957,2022-04-01 00:00:00.000,143,1,7
1958,2022-04-01 00:00:00.000,59,11,222
1959,2022-04-01 00:00:00.000,5,6,121
1960,2022-04-01 00:00:00.000,51,6,125
1961,2022-04-01 00:00:00.000,42,4,45
1962,2022-04-01 00:00:00.000,106,10,172
1963,2022-04-01 00:00:00.000,50,10,183
1964,2022-04-01 00:00:00.000,77,5,115
1965,2022-04-01 00:00:00.000,178,4,52
1966,2022-04-01 00:00:00.000,110,10,180
1967,2022-04-01 00:00:00.000,74,11,218
1968,2022-04-01 00:00:00.000,168,5,105
1969,2022-04-01 00:00:00.000,177,3,16
1970,2022-04-01 00:00:00.000,97,11,214
1971,2022-04-01 00:00:00.000,128,3,31
1972,2022-04-01 00:00:00.000,181,11,195
1973,2022-04-01 00:00:00.000,134,5,88
1974,2022-04-01 00:00:00.000,13,7,140
1975,2022-04-01 00:00:00.000,3,9,158
1976,2022-04-01 00:00:00.000,44,4,58
1977,2022-04-01 00:00:00.000,171,11,209
1978,2022-04-01 00:00:00.000,23,4,73
1979,2022-04-01 00:00:00.000,113,4,74
1980,2022-04-01 00:00:00.000,108,4,43
1981,2022-04-01 00:00:00.000,173,5,107
1982,2022-04-01 00:00:00.000,48,4,74
1983,2022-04-01 00:00:00.000,49,5,78
1984,2022-04-01 00:00:00.000,121,3,26
1985,2022-04-01 00:00:00.000,79,11,205
1986,2022-04-01 00:00:00.000,69,11,204
1987,2022-04-01 00:00:00.000,172,3,36
1988,2022-04-01 00:00:00.000,40,3,19
1989,2022-04-01 00:00:00.000,187,3,21
1990,2022-04-01 00:00:00.000,82,4,61
1991,2022-04-01 00:00:00.000,87,4,55
1992,2022-04-01 00:00:00.000,108,6,128
1993,2022-04-01 00:00:00.000,200,2,14
1994,2022-04-01 00:00:00.000,51,4,58
1995,2022-04-01 00:00:00.000,75,8,147
1996,2022-04-01 00:00:00.000,134,8,145
1997,2022-04-01 00:00:00.000,89,1,7
1998,2022-04-01 00:00:00.000,42,4,68
1999,2022-04-01 00:00:00.000,120,10,180
2000,2022-04-01 00:00:00.000,92,2,13
2001,2022-04-01 00:00:00.000,75,6,117
2002,2022-04-01 00:00:00.000,82,9,160
2003,2022-04-01 00:00:00.000,164,4,71
2004,2022-04-01 00:00:00.000,52,7,137
2005,2022-04-01 00:00:00.000,157,8,154
2006,2022-04-01 00:00:00.000,183,4,69
2007,2022-04-01 00:00:00.000,161,7,141
2008,2022-04-01 00:00:00.000,25,3,31
2009,2022-04-01 00:00:00.000,133,11,213
2010,2022-04-01 00:00:00.000,96,5,109
2011,2022-04-01 00:00:00.000,157,11,214
2012,2022-04-01 00:00:00.000,166,11,217
2013,2022-04-01 00:00:00.000,162,8,152
2014,2022-04-01 00:00:00.000,58,8,151
2015,2022-04-01 00:00:00.000,126,11,222
2016,2022-04-01 00:00:00.000,31,3,19
2017,2022-04-01 00:00:00.000,35,5,78
2018,2022-04-01 00:00:00.000,189,4,53
2019,2022-04-01 00:00:00.000,65,9,162
